gene_id,Ah11_30_21,Ah11_30_22,Ah11_34_21,Ah11_34_22,Ah17_30_21,Ah17_30_22,Ah17_34_21,Ah17_34_22,Ah2_30_21,Ah2_30_22,Ah2_34_21,Ah2_34_22,Ah4_30_21,Ah4_30_22,Ah4_34_21,Ah4_34_22,Ah8_30_21,Ah8_30_22,Ah8_34_22
ahya_s0049.g27,641,241,130,497,352,226,377,154,149,237,284,185,262,193,204,481,126,264,344
ahya_s0049.g28,342,370,175,928,308,112,202,110,0,161,0,103,56,130,31,75,23,225,218
ahya_s0049.g47,1630,1303,429,2120,1946,2669,1567,1930,134,2444,435,1633,2103,1803,336,2221,712,2049,1424
ahya_s0049.g52,25,21,0,0,0,11,4,2,0,0,0,0,0,7,0,0,0,20,0
ahya_s0049.g56,15,30,16,26,0,82,0,107,0,109,0,64,0,45,3,31,0,13,28
ahya_s0049.g58,299,339,101,939,578,2051,195,1578,18,1691,0,1829,366,711,72,711,68,819,1180
ahya_s0049.g71,0,4,0,8,0,8,0,4,0,8,0,4,20,0,0,3,0,8,4
ahya_s0049.g83,0,4,0,12,6,12,11,23,0,9,0,8,7,3,0,2,0,0,0
ahya_s0049.g89,1879,804,639,1909,1385,1458,1311,1065,863,1518,1048,1118,1413,1426,1427,1753,383,1133,1430
ahya_s0049.g90,521,463,208,564,581,946,212,414,92,957,123,424,730,892,276,357,92,611,367
ahya_s0049.g94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
ahya_s0049.g95,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
ahya_s0049.g106,0,0,0,0,94,141,127,28,4,199,0,35,554,14,186,56,78,166,75
ahya_s0049.g107,0,0,0,0,460,1364,913,196,83,1390,52,341,4191,131,1205,89,413,2020,728
ahya_s0049.g109,0,5,0,24,0,2,0,9,0,6,10,0,0,5,0,2,0,0,0
ahya_s0049.g113,2693,906,596,2275,1464,1193,1379,1193,1155,1247,176,1050,1317,1218,715,1572,427,1089,1471
ahya_s0049.g1,4924,2311,1811,5625,3623,3510,4013,3697,1560,3593,2260,3686,4757,3698,1212,5018,2603,2986,3638
ahya_s0049.g2,6751,2976,1314,5632,6888,5670,9096,5245,2911,5039,1970,4311,9758,4977,2007,5840,4892,4191,3932
ahya_s0049.g3,12228,3622,5206,10381,10312,8984,11342,17274,13354,9001,16675,14257,12382,7656,9093,22292,43274,8452,11954
ahya_s0049.g4,833,333,195,1182,723,496,570,655,984,681,931,775,656,385,346,1192,211,341,1033
ahya_s0049.g5,1958,1090,582,2901,2237,2199,2116,2099,1270,1974,1096,1805,2993,1866,709,2602,780,1473,1948
ahya_s0049.g6,1952,727,518,2510,897,1467,1406,2168,673,1571,1661,1925,2655,1427,699,2811,478,1006,1821
ahya_s0049.g8,4679,2090,859,2106,5389,4322,5138,1240,853,5115,1498,1284,3133,3654,1261,2421,8180,3787,2579
ahya_s0049.g9,337,227,142,640,180,336,127,247,0,318,0,377,42,330,118,550,5,228,439
ahya_s0049.g10,171,87,0,304,54,168,94,212,0,130,0,106,204,95,18,109,41,61,131
ahya_s0049.g11,218,157,80,284,191,314,268,188,0,280,16,206,194,337,12,198,0,236,167
ahya_s0049.g13,247,94,19,174,94,143,74,83,44,101,130,76,94,183,342,239,23,99,171
ahya_s0049.g14,1014,618,279,1206,651,1770,769,1012,234,1569,457,1144,913,1233,235,1143,112,1132,992
ahya_s0049.g15,296,170,34,573,487,385,479,583,61,330,47,419,336,330,91,702,91,227,457
ahya_s0049.g16,13,3,5,0,0,13,25,0,0,0,0,4,15,4,3,0,15,14,1
ahya_s0049.g17,10071,4563,2840,10141,7424,8188,14256,5986,2104,8206,4528,5998,9450,7582,3486,10589,2073,6847,7191
ahya_s0049.g18,1212,1009,578,2395,1946,2095,1600,1612,756,1986,496,1694,2053,1799,463,2986,298,1672,1973
ahya_s0049.g19,8,12,23,16,0,0,0,0,0,8,0,0,6,6,0,5,0,20,8
ahya_s0049.g20,11160,6153,5118,17987,6088,12167,13007,6080,5458,8399,12302,7974,33345,10004,5462,27062,4963,9623,12253
ahya_s0049.g21,69,22,10,34,82,298,112,312,0,237,0,379,59,83,25,122,41,72,71
ahya_s0049.g22,897,824,222,1660,595,1489,1115,377,531,1047,859,481,2396,1860,802,3867,86,1988,1562
ahya_s0049.g25,81,126,144,290,29,595,41,291,10,240,81,255,367,624,105,1623,0,752,360
ahya_s0049.g26,362,120,62,263,91,811,206,510,13,540,4,462,395,184,65,235,60,76,104
ahya_s0049.g29,1389,1398,629,1373,520,1981,802,606,371,2329,243,683,802,1917,244,831,791,1487,1096
ahya_s0049.g30,44883,3456,16725,12692,33987,6376,14780,8878,47704,6473,22279,9215,13319,5779,23310,14621,12454,4468,9493
ahya_s0049.g31,45351,9669,13732,38359,29819,17698,48171,33694,51226,16754,51327,28792,58106,19200,31861,56891,22261,14349,36955
ahya_s0049.g32,69689,12681,22859,48646,42600,24295,64134,35902,128357,22630,139215,40455,78578,22972,73916,58698,42227,16813,40508
ahya_s0049.g33,1532,2348,421,4054,2745,2828,1273,1481,82,3272,874,2695,2050,3333,1583,4963,425,1655,2651
ahya_s0049.g34,618,805,164,1372,526,1156,541,725,85,977,51,1225,497,1103,206,1916,101,411,739
ahya_s0049.g35,1927,1111,625,3208,2005,2104,1885,2092,358,1891,1199,2006,4095,1856,527,3390,745,1586,2267
ahya_s0049.g36,661,319,100,1096,287,647,234,612,52,529,198,597,942,669,159,1097,46,533,946
ahya_s0049.g37,25,40,0,89,0,25,18,17,0,34,0,24,63,48,0,68,9,34,46
ahya_s0049.g38,514,166,11,133,352,829,322,205,97,734,164,213,125,499,87,269,50,591,140
ahya_s0049.g39,261,123,46,23,94,266,32,205,180,353,224,83,73,224,156,77,3,419,42
ahya_s0049.g40,450,338,105,474,439,1169,521,462,181,1010,575,357,328,602,249,309,170,575,227
ahya_s0049.g41,39,37,0,76,41,75,11,18,6,67,0,13,19,43,0,42,23,161,65
ahya_s0049.g42,1258,628,582,1510,628,1044,710,1179,272,899,738,1037,965,746,270,1237,218,736,1245
ahya_s0049.g43,14751,5709,2408,14083,12425,10689,15192,12183,7826,9828,20830,11661,24093,10151,8645,17382,8131,7429,10708
ahya_s0049.g44,6,0,10,39,18,77,40,22,85,11,54,19,21,77,4,22,21,75,44
ahya_s0049.g45,2006,1059,576,2177,1479,1756,1186,1191,112,1663,178,1102,1414,1472,400,1922,388,1889,1878
ahya_s0049.g46,3191,1740,1747,3507,2739,3231,1623,2255,597,3027,1213,2576,1883,2811,1477,2559,1415,2173,2405
ahya_s0049.g48,101,79,9,76,377,177,273,57,0,212,96,45,170,240,317,167,67,110,124
ahya_s0049.g49,1287,580,328,1170,1128,1063,1487,435,641,1240,790,585,1762,1368,482,1353,880,1005,1056
ahya_s0049.g50,5872,3289,1566,8447,3959,5939,3438,5117,1154,5972,1764,4996,5932,5513,1848,7276,1844,5231,6043
ahya_s0049.g51,22,23,0,37,33,21,12,9,17,28,0,18,19,36,9,38,12,10,19
ahya_s0049.g53,112,68,7,178,52,0,87,0,0,0,0,0,30,50,11,97,0,97,172
ahya_s0049.g54,24,22,0,51,18,39,41,33,5,20,0,16,64,137,0,189,24,53,39
ahya_s0049.g55,431,269,47,366,346,1102,449,915,64,1026,141,996,242,483,10,212,148,287,233
ahya_s0049.g57,111,103,35,71,0,140,33,39,0,205,41,60,12,96,0,39,0,171,86
ahya_s0049.g59,1029,943,201,1401,1225,2039,1031,1286,142,2014,747,1068,1350,1809,335,1161,137,1513,1126
ahya_s0049.g60,498,254,167,329,618,512,933,408,163,481,300,334,593,470,228,357,149,441,311
ahya_s0049.g61,1670,433,231,1664,1058,1319,1618,1167,613,1255,942,994,1177,1104,425,1557,820,711,1095
ahya_s0049.g62,3382,968,759,3815,2058,2361,3030,4100,1664,2072,928,3497,2697,1311,1060,4220,761,2108,3110
ahya_s0049.g63,1821,998,611,3261,2775,1458,2626,2111,228,1409,764,1484,2163,1329,612,3470,1098,1457,2970
ahya_s0049.g64,2382,1019,1147,2299,1549,2083,972,1713,1162,1856,1021,1680,2233,1703,620,1832,600,1390,1699
ahya_s0049.g65,211,65,38,174,67,136,129,57,52,167,165,110,38,153,124,231,33,85,121
ahya_s0049.g66,609,224,133,434,185,324,315,249,112,354,0,241,112,363,118,379,51,282,407
ahya_s0049.g67,524,251,153,334,170,405,320,521,29,409,64,414,880,1106,179,1017,324,356,471
ahya_s0049.g68,1796,802,615,1692,1313,2928,2064,2548,373,2567,1185,2144,3501,2343,706,2917,1580,1543,1901
ahya_s0049.g69,2367,747,378,1566,1861,2669,3524,1038,782,2053,547,1100,3283,2198,1514,3148,2158,2213,2314
ahya_s0049.g70,175,117,16,49,144,99,111,33,117,56,96,20,123,86,58,83,154,65,28
ahya_s0049.g72,1358,642,239,1976,1154,1119,2260,1626,165,576,1605,1216,3125,1357,933,3135,427,861,1890
ahya_s0049.g73,354,223,70,516,403,217,320,201,2,180,25,112,616,427,232,510,204,129,227
ahya_s0049.g74,974,400,510,938,952,912,595,657,258,1004,55,679,576,761,234,839,232,546,641
ahya_s0049.g75,98,31,45,36,82,32,65,27,55,43,0,24,109,46,35,41,19,47,30
ahya_s0049.g76,541,238,98,502,1861,569,1799,251,190,585,899,195,649,700,229,622,744,487,351
ahya_s0049.g77,3875,797,1005,7366,3155,1519,597,8780,1125,1989,942,7407,9564,1422,101,6838,4670,487,2247
ahya_s0049.g78,198,166,65,327,276,274,181,117,12,258,14,127,335,251,123,231,15,213,298
ahya_s0049.g79,2928,653,575,1973,2269,1405,2452,1267,1897,1560,1648,1311,1637,1297,1014,1821,1341,1043,1365
ahya_s0049.g80,3342,1492,422,4113,5711,4503,4468,1833,902,3776,901,3306,9869,3257,1735,3228,1684,3778,3540
ahya_s0049.g81,15,176,0,49,43,306,14,4,6,192,0,0,19,471,0,27,0,349,27
ahya_s0049.g82,12,14,15,81,53,78,30,60,0,62,136,81,46,39,29,17,26,27,47
ahya_s0049.g84,58,38,19,103,32,43,85,57,0,23,0,30,82,44,0,24,4,40,28
ahya_s0049.g85,32,148,3,226,77,239,32,46,0,279,0,165,31,239,65,423,0,115,298
ahya_s0049.g86,2802,3471,758,4974,7799,5587,5696,2575,368,5720,845,2738,4540,5725,1122,5878,1185,5991,4361
ahya_s0049.g87,10384,2310,3405,7187,6831,3700,4668,3958,4513,3763,4692,4071,5087,3190,4681,6447,4050,2615,5509
ahya_s0049.g88,125,83,38,333,149,210,43,220,24,127,0,218,398,111,85,317,0,125,230
ahya_s0049.g91,246,171,78,364,259,221,219,270,60,244,90,184,110,194,223,252,150,211,293
ahya_s0049.g92,2077,813,540,3026,1082,1695,1557,1901,640,1521,5248,2124,2260,1702,829,3485,312,997,2356
ahya_s0049.g93,231,84,24,168,155,145,210,63,30,185,169,87,134,57,23,65,130,109,216
ahya_s0049.g96,6,15,0,2,49,0,25,0,0,0,0,0,0,0,0,0,0,21,16
ahya_s0049.g97,18,8,9,6,11,37,0,18,0,39,0,39,104,342,18,202,0,28,34
ahya_s0049.g98,44,15,12,46,3,68,3,32,7,106,21,59,10,205,1,161,0,141,124
ahya_s0049.g99,3788,2890,985,4848,5168,5971,4098,3314,1520,6901,4186,3759,8767,5418,3510,6200,2439,2928,3503
ahya_s0049.g100,2099,834,393,2078,510,1363,228,1131,79,1248,97,953,196,328,71,356,50,590,480
ahya_s0049.g101,552,370,187,736,106,1152,70,676,262,1193,658,765,30,1131,23,1054,37,210,196
ahya_s0049.g102,215,166,46,98,182,158,138,17,0,168,0,31,98,263,47,123,82,1520,483
ahya_s0049.g103,353,169,83,369,236,34,40,32,0,54,0,29,766,674,237,928,32,252,263
ahya_s0049.g104,104,25,12,100,0,109,0,119,31,81,0,89,0,0,0,0,0,0,9
ahya_s0049.g105,40,15,0,86,0,22,0,25,0,19,0,54,0,0,0,0,0,4,4
ahya_s0049.g108,447,295,78,673,567,1776,139,798,57,1752,208,867,205,542,120,614,61,470,511
ahya_s0049.g110,3127,1938,1051,4434,329,658,169,367,20,652,27,349,753,405,317,469,180,2598,2393
ahya_s0049.g111,47,25,23,39,15,0,0,0,0,0,0,0,58,0,44,0,0,31,29
ahya_s0049.g112,2021,1427,442,2575,2040,1050,2262,457,171,745,537,536,2224,1302,594,1118,817,1458,1547
ahya_s0049.g114,88,29,11,58,48,23,44,16,0,25,0,21,18,49,0,27,0,62,20
ahya_s0049.g115,7911,4771,2151,11218,6820,10870,5478,7245,2714,9373,2909,9152,10968,10224,2729,15228,4150,6681,8694
ahya_s0049.g116,18880,4717,4798,12008,11960,9256,14513,14854,8633,9323,6645,13304,33734,10773,4027,20034,27425,5351,7239
ahya_s0049.g117,7352,1425,2930,3044,4345,2739,4567,1368,7049,2320,1936,1231,5392,2415,2193,2900,1738,2826,2310
ahya_s0228.g37,1402,611,338,1954,1108,1377,915,1249,136,1152,251,1089,881,886,530,1465,285,946,1119
ahya_s0228.g38,126,99,88,275,455,175,91,98,7,129,10,85,270,209,66,132,0,120,74
ahya_s0228.g1,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0
ahya_s0228.g5,0,10,0,0,4,15,0,11,0,0,0,14,0,14,0,2,0,72,651
ahya_s0228.g14,0,0,12,4,0,549,0,401,37,518,70,559,0,25,3,6,0,0,0
ahya_s0228.g15,0,0,0,0,0,0,0,6,0,9,0,5,0,0,0,0,0,0,0
ahya_s0228.g31,0,0,0,4,0,0,13,12,0,9,0,0,0,50,0,9,38,16,6
ahya_s0228.g2,43,10,0,25,268,82,146,70,0,63,72,46,26,11,0,5,57,123,127
ahya_s0228.g3,152,74,43,256,256,210,149,64,26,224,148,78,520,279,136,248,58,102,77
ahya_s0228.g4,110,45,24,83,0,0,12,0,0,0,0,0,0,0,0,0,0,93,120
ahya_s0228.g6,949,134,421,323,656,0,855,0,0,0,0,0,0,0,0,0,939,444,402
ahya_s0228.g7,252,143,122,334,556,243,248,196,71,226,76,182,211,344,37,385,77,611,875
ahya_s0228.g8,3386,2767,879,5927,3413,5967,2457,4370,1807,5393,2658,4574,3754,4793,1375,4971,2122,3993,5051
ahya_s0228.g9,2039,2330,403,703,3734,2007,4023,105,816,2033,1177,299,9043,6778,3435,1413,1376,2253,883
ahya_s0228.g10,5603,4620,438,2467,8050,24855,5103,1406,5684,27973,8578,4745,16237,21833,9745,6413,2349,2737,2686
ahya_s0228.g11,21,125,17,197,71,51,40,58,0,86,0,75,211,90,26,98,23,58,128
ahya_s0228.g12,110,80,15,62,115,193,159,22,72,179,225,17,78,131,97,44,0,192,74
ahya_s0228.g13,494,354,272,619,598,908,343,726,448,924,456,696,644,599,220,635,111,629,698
ahya_s0228.g16,611,257,91,694,808,530,712,787,13,481,144,590,963,358,334,700,400,406,739
ahya_s0228.g17,733,503,311,1342,321,461,274,197,22,406,134,140,433,293,298,299,89,698,1091
ahya_s0228.g18,84,52,3,93,30,38,63,45,4,76,0,20,166,157,42,172,15,137,115
ahya_s0228.g19,1969,612,972,1031,2967,686,3482,418,977,785,1382,502,1752,911,972,1229,1303,1574,979
ahya_s0228.g20,4,4,0,11,0,7,0,0,0,3,0,0,0,10,0,6,0,12,0
ahya_s0228.g21,266,161,102,326,169,141,263,89,69,148,63,127,374,250,33,340,72,159,85
ahya_s0228.g22,72,81,44,155,127,46,102,57,0,79,114,49,95,104,15,152,84,37,47
ahya_s0228.g23,19,54,22,197,70,72,11,49,0,64,0,123,38,93,0,219,0,35,107
ahya_s0228.g24,226,125,36,242,163,122,170,70,54,120,31,57,131,211,28,238,17,218,210
ahya_s0228.g25,22,31,17,30,27,20,25,34,0,41,0,26,38,162,3,128,0,88,207
ahya_s0228.g26,17,0,0,16,0,0,0,0,0,0,0,4,0,0,0,0,10,7,17
ahya_s0228.g27,659,682,144,1139,861,811,888,491,389,825,437,1055,558,889,264,1836,579,533,1013
ahya_s0228.g28,2548,1447,883,2833,2063,2537,1896,2069,459,2260,590,1834,3290,2581,754,2773,486,1990,2105
ahya_s0228.g29,301,161,37,408,436,172,322,369,35,222,96,286,483,293,136,392,15,219,426
ahya_s0228.g30,1861,960,722,2165,1254,1929,1477,1319,407,1546,637,1519,1521,1646,609,2403,379,1148,2214
ahya_s0228.g32,1,0,0,0,0,21,0,5,0,31,0,6,0,0,0,0,0,0,0
ahya_s0228.g33,1100,455,307,983,685,881,416,567,106,765,68,581,372,673,134,720,76,276,380
ahya_s0228.g34,585,281,64,779,388,195,165,128,17,80,0,69,261,312,64,255,46,308,687
ahya_s0228.g35,27,36,29,48,20,39,37,37,10,24,0,23,24,10,0,11,0,40,27
ahya_s0228.g36,87,49,12,92,109,97,93,46,87,109,0,40,296,194,15,84,9,218,221
ahya_s0096.g52,0,0,0,3,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0
ahya_s0096.g53,0,0,0,7,0,9,0,4,0,17,0,13,0,43,0,4,0,0,3
ahya_s0096.g59,64,16,14,58,32,111,76,477,0,106,0,361,0,106,0,156,15,27,82
ahya_s0372.g7,0,45,0,36,11,16,0,8,0,22,0,15,0,29,13,71,0,17,19
ahya_s0372.g5,0,31,15,105,49,0,17,0,0,0,0,0,13,14,8,0,0,110,36
ahya_s0372.g3,106,17,32,84,7,0,3,0,0,0,0,0,56,0,33,0,0,57,14
ahya_s0372.g4,83,0,0,0,0,0,0,0,0,0,0,0,45,0,3,0,0,3,0
ahya_s0372.g6,39,20,33,109,42,24,75,18,0,9,0,20,108,0,67,0,0,10,7
ahya_s0096.g1,44,72,17,233,56,135,14,513,0,120,0,401,22,58,0,257,21,70,248
ahya_s0096.g4,0,0,0,0,0,16,0,9,0,39,0,0,0,0,0,0,0,0,0
ahya_s0096.g5,0,0,0,0,2681,57,2351,12,54,34,157,21,2940,0,583,0,4284,0,0
ahya_s0096.g10,1624,1048,421,2036,1600,2373,862,1509,148,2228,800,1681,2076,1553,582,1253,646,1331,1292
ahya_s0096.g13,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,5,0,0,0
ahya_s0096.g26,0,0,0,0,742,609,421,489,1870,822,1296,304,4,48,0,19,639,0,0
ahya_s0096.g40,38,25,0,57,21,34,9,40,0,22,0,24,47,31,27,24,0,62,43
ahya_s0096.g43,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ahya_s0096.g48,0,0,0,0,0,54,0,49,0,33,0,44,125,97,83,66,0,0,0
ahya_s0096.g50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,9
ahya_s0096.g2,7,10,22,90,8,59,9,355,0,68,0,246,84,29,0,73,4,70,79
ahya_s0096.g3,42,22,0,74,72,66,25,21,0,32,0,18,19,54,23,48,0,72,90
ahya_s0096.g6,334,108,154,416,493,280,510,242,30,233,50,211,393,256,197,320,90,250,286
ahya_s0096.g7,284,160,77,371,155,122,118,188,53,144,67,215,84,120,32,497,22,130,259
ahya_s0096.g8,701,244,175,1013,396,556,322,801,329,489,286,753,424,453,141,1540,188,236,558
ahya_s0096.g9,73965,20323,54292,73137,29904,32322,71782,53868,9782,30963,113463,52564,103750,33752,34161,79855,8657,27487,54950
ahya_s0096.g11,289,16,63,14,0,63,56,117,102,34,119,129,314,38,30,38,19,9,15
ahya_s0096.g12,12,0,0,8,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0
ahya_s0096.g14,314,51,163,95,41,72,37,492,75,64,628,211,165,65,49,267,14,31,53
ahya_s0096.g15,158,0,103,55,13,4,11,372,0,11,21,114,26,32,23,184,0,7,40
ahya_s0096.g16,84,55,67,234,0,73,0,41,0,86,0,44,11,38,65,111,0,96,154
ahya_s0096.g17,146,15,111,103,80,43,95,627,11,86,476,615,324,91,211,401,372,11,169
ahya_s0096.g18,381,223,303,645,473,380,215,3763,489,487,1059,2156,1286,274,194,916,358,451,467
ahya_s0096.g19,32,70,0,71,28,136,38,61,0,160,81,171,57,98,35,196,24,73,140
ahya_s0096.g20,458,841,152,1137,445,665,416,468,42,732,679,793,505,1087,664,2326,216,482,1137
ahya_s0096.g21,830,2066,157,2010,1374,2170,856,700,359,2269,652,1549,838,2509,1217,3810,224,1160,2236
ahya_s0096.g22,1578,1876,217,2295,1222,2120,1486,958,417,2080,210,1601,1368,2516,1428,4683,851,1449,2103
ahya_s0096.g23,2180,2045,352,2375,1944,2281,1568,850,454,2263,1377,1840,2106,2562,1725,3736,726,1375,2453
ahya_s0096.g24,1199,1021,219,1229,1118,1128,705,433,230,1259,1218,877,756,1368,1286,2068,584,691,1383
ahya_s0096.g25,325,499,91,521,275,517,338,187,85,500,465,382,348,529,205,858,113,355,308
ahya_s0096.g27,3898,588,861,5913,1678,2110,2005,14501,1582,1750,2190,7856,2088,1169,1104,6536,1182,1064,6346
ahya_s0096.g28,2946,1305,921,3608,2185,1993,1952,2050,1001,1974,2565,2140,2660,1962,1364,3164,1529,1547,2396
ahya_s0096.g29,737,555,331,1570,645,1102,633,974,131,1117,257,1033,1176,1132,248,1128,274,758,807
ahya_s0096.g30,151,78,33,190,455,295,240,150,0,329,0,140,141,475,75,381,193,189,175
ahya_s0096.g31,529,164,146,456,392,397,187,405,129,398,400,396,490,310,276,534,68,262,422
ahya_s0096.g32,1135,444,333,1236,922,1037,1129,1074,541,897,224,806,1292,560,268,1112,204,645,931
ahya_s0096.g33,33,19,3,24,9,44,0,22,0,48,0,25,0,9,0,6,0,15,6
ahya_s0096.g34,858,353,355,1151,921,1337,1127,1292,673,1467,1444,1309,1779,914,678,1643,204,881,1094
ahya_s0096.g35,352,356,160,869,343,862,248,1021,173,950,386,858,597,580,188,774,105,505,835
ahya_s0096.g36,537,250,263,660,413,501,663,569,108,576,520,538,1145,376,165,855,177,384,625
ahya_s0096.g37,1802,510,432,1158,1234,958,1993,776,560,894,832,643,2907,1056,661,1359,694,815,805
ahya_s0096.g38,367,457,53,460,159,367,157,220,53,372,63,349,375,484,269,568,84,251,275
ahya_s0096.g39,39,111,4,65,31,116,40,45,0,124,66,77,26,52,0,82,0,98,61
ahya_s0096.g41,745,570,137,1165,246,1246,214,1124,153,1077,83,819,9,827,0,925,38,239,305
ahya_s0096.g42,913,93,467,410,347,264,376,427,289,257,2318,307,1742,155,990,322,169,95,240
ahya_s0096.g44,5721,563,1082,2058,1842,981,1861,2727,1421,954,13635,2137,3050,1131,1856,1690,1099,843,1598
ahya_s0096.g45,4,4,0,12,14,4,1,4,0,2,0,5,6,29,12,6,0,3,0
ahya_s0096.g46,64,23,0,51,51,25,7,8,34,13,0,14,15,21,10,11,2,16,12
ahya_s0096.g47,3408,1430,1094,3899,2414,3170,1425,2472,749,3167,2107,2780,2038,2376,1776,3949,550,2074,3143
ahya_s0096.g49,137,34,63,123,142,0,74,9,13,5,0,0,7,26,20,22,33,44,47
ahya_s0096.g51,43,0,12,34,42,5,14,6,11,7,0,0,0,9,9,7,22,5,10
ahya_s0621.g2,7,0,0,21,0,220,0,158,0,202,0,102,0,128,0,127,0,0,0
ahya_s1616.g1,82,28,13,20,100,77,98,8,20,78,124,11,53,57,72,82,12,47,51
ahya_s1616.g2,35,34,13,56,51,72,39,50,53,72,0,45,16,165,51,317,0,39,76
ahya_s0621.g3,20,7,41,37,0,2022,0,1472,87,2183,182,1373,0,2112,0,1626,0,10,0
ahya_s2219.g1,32,12,6,28,36,41,41,18,13,23,0,17,39,30,37,39,12,14,13
ahya_s1035.g1,160,27,3,67,90,104,57,123,22,74,15,81,48,77,35,178,15,69,74
ahya_s1035.g2,30,27,0,89,121,182,28,215,0,139,0,232,131,142,29,317,0,98,255
ahya_s0796.g1,54,13,0,38,85,32,13,28,0,22,0,30,0,11,0,46,0,47,43
ahya_s0770.g1,230,91,51,273,151,187,99,218,0,193,61,198,42,212,49,625,40,144,509
ahya_s0796.g2,73,25,25,53,66,77,100,62,44,75,36,49,364,4,176,6,82,2,8
ahya_s0796.g3,280,57,82,180,127,213,279,563,253,264,413,347,817,58,65,114,134,67,190
ahya_s0796.g4,87,33,0,79,40,36,26,45,0,26,0,54,120,9,23,86,0,13,34
ahya_s1279.g1,83,45,15,41,59,12,44,19,10,11,0,4,70,20,46,19,0,29,23
ahya_s0192.g2,0,0,0,0,0,10,0,22,0,6,0,6,0,0,0,0,0,2,11
ahya_s0192.g3,0,6,0,0,0,6,5,0,0,0,0,0,0,156,0,40,10,120,107
ahya_s0192.g6,0,1,0,4,0,29,19,0,0,15,0,4,10,6,0,1,0,20,0
ahya_s0192.g12,0,3,0,4,9,15,0,34,0,28,18,11,64,13,0,16,0,30,9
ahya_s0192.g16,0,4,0,26,0,43,8,49,0,19,0,36,0,13,0,22,0,12,33
ahya_s0192.g18,0,0,0,0,0,34,4,5,0,53,0,15,9,26,17,11,0,12,13
ahya_s0192.g38,1160,854,582,3407,1038,1563,999,2698,713,1482,1688,2849,3748,1035,887,3723,219,1249,2789
ahya_s0192.g1,62,42,2,60,216,134,91,40,25,154,0,45,73,350,114,403,16,373,212
ahya_s0192.g4,74,36,53,97,870,228,1210,262,68,173,221,237,538,49,103,68,314,408,515
ahya_s0192.g5,556,122,24,355,495,256,292,62,0,242,50,149,153,231,125,170,48,389,388
ahya_s0192.g7,2419,1192,767,1973,975,1682,685,1097,304,1709,213,882,1776,1788,438,1639,587,987,954
ahya_s0192.g8,94962,53010,27493,224325,61781,93704,88326,178337,26252,88594,160257,161750,209838,96329,44128,286276,19448,62559,170231
ahya_s0192.g9,825,348,176,782,676,666,638,814,337,739,154,553,953,599,326,590,124,464,363
ahya_s0192.g10,57,64,20,29,25,164,51,107,69,155,135,44,304,177,0,89,24,69,60
ahya_s0192.g11,140,56,14,91,26,59,7,67,4,84,0,62,42,25,13,24,0,98,74
ahya_s0192.g13,15832,10006,2201,17565,28509,9485,21088,7116,1716,10784,5798,8013,11462,26126,9450,24643,8857,16656,25260
ahya_s0192.g14,27,39,0,120,525,1097,566,686,267,980,983,652,361,1272,327,1355,162,1103,1555
ahya_s0192.g15,345,182,43,426,205,317,79,214,12,307,0,192,147,260,82,258,42,243,206
ahya_s0192.g17,196,173,112,301,386,567,408,291,7,453,56,303,600,336,117,168,118,371,287
ahya_s0192.g19,1008,690,133,1647,5741,8641,8765,4112,1995,8404,13610,3252,1564,5823,351,4041,3826,7755,5830
ahya_s0192.g20,701,378,60,1070,696,1550,724,947,210,1280,742,761,795,1318,388,1289,225,591,540
ahya_s0192.g21,2924,307,245,688,1519,739,1871,663,215,472,49,430,1511,676,348,588,3943,676,775
ahya_s0192.g22,668,268,57,478,793,517,351,881,27,476,0,886,742,572,77,492,2096,736,456
ahya_s0192.g23,54,26,6,76,47,36,25,156,0,27,0,109,148,31,4,40,0,31,37
ahya_s0192.g24,811,649,251,776,1301,1129,343,449,474,1311,280,422,690,1055,382,558,104,957,463
ahya_s0192.g25,716,379,217,1009,742,1142,849,992,279,1038,648,847,1704,1306,458,2334,223,443,632
ahya_s0192.g26,130,287,26,268,387,653,285,352,24,708,29,437,295,373,77,129,0,333,206
ahya_s0192.g27,1298,277,234,610,1643,925,2217,650,1543,1051,1731,608,2015,1232,2401,1435,1088,624,847
ahya_s0192.g28,60,93,13,36,256,163,225,86,0,187,0,112,126,172,75,91,35,42,49
ahya_s0192.g29,2734,1327,396,1649,3396,2467,4175,793,535,3274,1339,1125,2516,1897,2518,1445,3578,1107,1147
ahya_s0192.g30,3969,3501,868,6181,6290,6000,11016,5502,1602,7140,3119,4678,12338,3774,3133,4379,4956,2590,3459
ahya_s0192.g31,95,122,12,180,199,177,84,106,0,259,0,171,604,314,339,385,33,99,150
ahya_s0192.g32,888,355,250,691,776,985,1238,480,238,1092,128,550,329,444,103,310,413,515,457
ahya_s0192.g33,165,285,15,177,396,176,228,65,0,252,0,86,38,138,101,117,11,204,162
